,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#
1338,9397,8307,952,138,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1339,9377,8295,943,139,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1340,9357,8283,925,149,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1341,9340,8276,900,164,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1342,9322,8261,887,174,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1343,9310,8246,877,187,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1344,9292,8235,859,198,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1345,9279,8226,845,208,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1346,9256,8219,825,212,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1347,9247,8211,812,224,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1348,9233,8203,789,241,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1349,9212,8198,761,253,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1350,9200,8193,748,259,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1351,9189,8190,730,269,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1352,9176,8186,707,283,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1353,9164,8180,689,295,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1354,9150,8176,667,307,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1355,9136,8171,652,313,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1356,9125,8170,637,318,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1357,9114,8159,624,331,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1358,9101,8157,609,335,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1359,9088,8154,591,343,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1360,9080,8151,575,354,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1361,9068,8148,555,365,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1362,9055,8144,539,372,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1363,9047,8137,532,378,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1364,9032,8136,505,391,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1365,9028,8133,497,398,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1366,9017,8132,483,402,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1367,9009,8130,472,407,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1368,9002,8129,459,414,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1369,8990,8126,441,423,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1370,8983,8124,424,435,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1371,8974,8123,407,444,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1372,8963,8123,385,455,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1373,8959,8122,374,463,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1374,8950,8118,364,468,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1375,8943,8117,349,477,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1376,8937,8117,335,485,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1377,8926,8117,320,489,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1378,8921,8116,311,494,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1379,8912,8114,297,501,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1380,8899,8113,276,510,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1381,8893,8113,265,515,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1382,8884,8111,257,516,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1383,8874,8111,234,529,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1384,8870,8111,134,625,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1385,8870,8110,135,625,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1386,8866,8108,130,628,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1387,8865,8107,130,628,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1388,8860,8105,124,631,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1389,8856,8104,115,637,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1390,8852,8104,108,640,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1391,8847,8104,101,642,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1392,8843,8103,95,645,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1393,8843,8103,93,647,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1394,8842,8102,90,650,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1395,8840,8102,84,654,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1396,8836,8102,79,655,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1397,8835,8102,73,660,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1398,8832,8102,69,661,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1399,8832,8101,69,662,10000.0,0.1,0.5,28.0,0.02,0.9,14.0
1400,10000,9024,976,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1401,10000,8976,1024,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1402,10000,8964,1036,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1403,10000,8952,1048,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1404,9999,8940,1059,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1405,9995,8932,1063,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1406,9994,8920,1074,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1407,9988,8905,1083,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1408,9985,8894,1091,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1409,9981,8883,1098,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1410,9973,8862,1111,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1411,9968,8846,1122,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1412,9960,8831,1129,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1413,9954,8814,1140,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1414,9927,8801,1126,0,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1415,9906,8781,1122,3,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1416,9879,8764,1112,3,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1417,9853,8748,1102,3,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1418,9829,8726,1099,4,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1419,9806,8710,1090,6,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1420,9784,8702,1076,6,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1421,9764,8682,1072,10,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1422,9744,8663,1067,14,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1423,9729,8652,1062,15,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1424,9705,8637,1051,17,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1425,9693,8617,1053,23,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1426,9678,8602,1048,28,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1427,9657,8584,1041,32,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1428,9640,8573,1029,38,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1429,9620,8565,1013,42,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1430,9601,8554,1000,47,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1431,9582,8544,982,56,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1432,9568,8530,973,65,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1433,9545,8509,960,76,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1434,9525,8499,946,80,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1435,9498,8488,921,89,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1436,9479,8477,901,101,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1437,9459,8468,880,111,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1438,9447,8457,875,115,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1439,9432,8448,860,124,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1440,9413,8442,838,133,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1441,9396,8428,829,139,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1442,9386,8419,823,144,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1443,9367,8407,803,157,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1444,9350,8402,775,173,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1445,9331,8394,758,179,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1446,9317,8384,751,182,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1447,9301,8381,727,193,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1448,9289,8377,712,200,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1449,9278,8376,695,207,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1450,9259,8371,677,211,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1451,9251,8368,666,217,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1452,9236,8362,649,225,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1453,9225,8354,636,235,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1454,9212,8347,622,243,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1455,9205,8340,615,250,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1456,9192,8332,604,256,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1457,9176,8324,589,263,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1458,9166,8320,574,272,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1459,9152,8316,558,278,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1460,9141,8311,545,285,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1461,9132,8309,532,291,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1462,9122,8306,517,299,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1463,9118,8301,510,307,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1464,9112,8298,498,316,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1465,9105,8296,479,330,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1466,9094,8294,462,338,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1467,9085,8294,444,347,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1468,9078,8293,431,354,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1469,9068,8291,415,362,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1470,9064,8290,409,365,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1471,9049,8286,385,378,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1472,9039,8286,359,394,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1473,9026,8284,344,398,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1474,9021,8284,332,405,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1475,9014,8282,321,411,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1476,9010,8282,309,419,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1477,9003,8281,297,425,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1478,8995,8278,282,435,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1479,8992,8277,273,442,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1480,8987,8275,258,454,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1481,8976,8275,239,462,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1482,8971,8273,227,471,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1483,8968,8272,223,473,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1484,8964,8271,135,558,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1485,8963,8271,132,560,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1486,8960,8271,127,562,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1487,8960,8271,126,563,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1488,8958,8270,124,564,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1489,8953,8269,118,566,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1490,8950,8269,111,570,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1491,8949,8266,109,574,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1492,8948,8266,106,576,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1493,8946,8266,103,577,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1494,8945,8265,102,578,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1495,8943,8264,99,580,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1496,8942,8264,93,585,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1497,8940,8264,88,588,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1498,8938,8264,84,590,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1499,8938,8260,87,591,10000.0,0.1,0.5,28.0,0.02,0.9,15.0
1500,10000,8963,1037,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1501,10000,8911,1089,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1502,10000,8902,1098,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1503,10000,8894,1106,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1504,9999,8880,1119,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1505,9998,8866,1132,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1506,9995,8847,1148,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1507,9987,8836,1151,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1508,9986,8821,1165,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1509,9980,8810,1170,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1510,9970,8801,1169,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1511,9959,8788,1171,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1512,9954,8771,1183,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1513,9945,8759,1186,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1514,9922,8740,1182,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1515,9893,8714,1179,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1516,9876,8687,1189,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1517,9855,8674,1181,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1518,9838,8662,1176,0,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1519,9812,8645,1163,4,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1520,9785,8627,1151,7,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1521,9766,8613,1142,11,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1522,9737,8602,1123,12,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1523,9715,8590,1110,15,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1524,9699,8574,1108,17,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1525,9672,8564,1088,20,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1526,9652,8553,1072,27,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1527,9629,8542,1057,30,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1528,9610,8530,1045,35,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1529,9590,8518,1030,42,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1530,9569,8502,1018,49,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1531,9551,8484,1013,54,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1532,9531,8474,993,64,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1533,9511,8450,987,74,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1534,9490,8434,976,80,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1535,9468,8418,959,91,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1536,9447,8402,951,94,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1537,9427,8384,941,102,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1538,9414,8369,928,117,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1539,9405,8360,921,124,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1540,9390,8338,916,136,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1541,9369,8316,906,147,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1542,9357,8305,892,160,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1543,9343,8294,874,175,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1544,9322,8284,851,187,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1545,9303,8278,827,198,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1546,9293,8270,814,209,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1547,9285,8261,806,218,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1548,9264,8255,779,230,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1549,9254,8250,765,239,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1550,9243,8245,751,247,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1551,9230,8240,735,255,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1552,9216,8231,715,270,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1553,9202,8225,697,280,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1554,9193,8218,682,293,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1555,9183,8212,671,300,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1556,9173,8204,662,307,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1557,9159,8199,644,316,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1558,9149,8196,628,325,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1559,9137,8190,616,331,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1560,9131,8182,613,336,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1561,9114,8177,591,346,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1562,9106,8176,572,358,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1563,9092,8171,554,367,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1564,9072,8168,526,378,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1565,9062,8166,511,385,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1566,9044,8164,485,395,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1567,9040,8162,477,401,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1568,9031,8160,461,410,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1569,9021,8156,451,414,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1570,9008,8150,438,420,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1571,8994,8149,413,432,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1572,8983,8147,395,441,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1573,8976,8145,384,447,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1574,8967,8144,367,456,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1575,8957,8144,349,464,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1576,8951,8141,339,471,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1577,8946,8138,327,481,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1578,8943,8136,315,492,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1579,8937,8135,304,498,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1580,8925,8134,283,508,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1581,8917,8133,265,519,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1582,8913,8133,255,525,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1583,8911,8132,242,537,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1584,8908,8131,146,631,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1585,8908,8131,140,637,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1586,8908,8128,139,641,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1587,8902,8128,131,643,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1588,8901,8127,130,644,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1589,8898,8127,124,647,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1590,8897,8127,119,651,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1591,8897,8127,114,656,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1592,8894,8124,112,658,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1593,8891,8122,110,659,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1594,8889,8122,105,662,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1595,8888,8122,103,663,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1596,8887,8122,98,667,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1597,8884,8122,92,670,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1598,8882,8121,90,671,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1599,8882,8121,86,675,10000.0,0.1,0.5,28.0,0.02,0.9,16.0
1600,10000,8966,1034,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1601,10000,8917,1083,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1602,10000,8904,1096,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1603,9998,8894,1104,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1604,9996,8882,1114,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1605,9991,8872,1119,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1606,9987,8868,1119,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1607,9985,8859,1126,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1608,9985,8846,1139,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1609,9977,8838,1139,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1610,9974,8823,1151,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1611,9969,8809,1160,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1612,9964,8794,1170,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1613,9956,8775,1181,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1614,9938,8758,1180,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1615,9912,8746,1166,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1616,9892,8726,1166,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1617,9867,8720,1147,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1618,9842,8710,1132,0,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1619,9817,8699,1116,2,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1620,9795,8679,1111,5,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1621,9768,8664,1098,6,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1622,9746,8652,1087,7,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1623,9729,8635,1085,9,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1624,9714,8627,1073,14,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1625,9698,8616,1064,18,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1626,9679,8603,1055,21,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1627,9656,8586,1043,27,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1628,9632,8573,1026,33,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1629,9616,8562,1012,42,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1630,9599,8549,1005,45,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1631,9576,8540,988,48,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1632,9564,8528,985,51,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1633,9542,8522,961,59,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1634,9524,8499,955,70,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1635,9505,8483,947,75,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1636,9484,8457,941,86,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1637,9469,8448,927,94,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1638,9448,8438,904,106,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1639,9435,8429,894,112,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1640,9421,8416,885,120,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1641,9410,8404,875,131,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1642,9394,8399,857,138,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1643,9380,8392,836,152,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1644,9369,8391,821,157,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1645,9354,8385,803,166,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1646,9335,8378,785,172,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1647,9326,8372,769,185,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1648,9311,8367,755,189,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1649,9302,8360,742,200,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1650,9285,8354,730,201,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1651,9269,8350,711,208,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1652,9258,8345,694,219,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1653,9246,8334,691,221,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1654,9228,8326,668,234,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1655,9214,8320,648,246,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1656,9201,8320,628,253,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1657,9190,8315,613,262,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1658,9179,8311,591,277,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1659,9168,8309,573,286,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1660,9160,8308,558,294,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1661,9146,8307,537,302,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1662,9131,8304,514,313,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1663,9123,8302,505,316,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1664,9109,8299,488,322,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1665,9096,8296,465,335,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
1666,9083,8295,446,342,10000.0,0.1,0.5,28.0,0.02,0.9,17.0
