,Total,Healthy,Sick,Immune,N,Initial_Outbreak,TRansmission_Rate,Recovery_Time,Mortality_Rate,Policy,Exp_#
1003,10000,8669,1331,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1004,10000,8515,1485,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1005,9999,8336,1663,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1006,9996,8089,1907,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1007,9987,7835,2152,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1008,9985,7537,2448,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1009,9975,7221,2754,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1010,9955,6884,3071,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1011,9931,6541,3390,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1012,9897,6124,3773,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1013,9866,5697,4169,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1014,9822,5244,4578,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1015,9775,4796,4979,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1016,9720,4398,5322,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1017,9660,3977,5683,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1018,9596,3589,6007,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1019,9530,3224,6306,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1020,9430,2840,6590,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1021,9348,2503,6845,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1022,9260,2178,7082,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1023,9143,1865,7278,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1024,9021,1607,7414,0,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1025,8910,1386,7523,1,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1026,8790,1170,7618,2,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1027,8669,978,7689,2,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1028,8534,804,7727,3,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1029,8420,659,7756,5,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1030,8280,534,7733,13,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1031,8145,430,7692,23,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1032,8003,333,7628,42,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1033,7865,267,7535,63,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1034,7724,214,7407,103,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1035,7605,173,7294,138,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1036,7466,147,7126,193,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1037,7318,121,6929,268,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1038,7194,101,6732,361,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1039,7075,83,6527,465,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1040,6928,71,6284,573,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1041,6826,62,6049,715,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1042,6702,48,5797,857,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1043,6578,41,5528,1009,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1044,6464,34,5254,1176,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1045,6370,30,4983,1357,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1046,6265,26,4709,1530,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1047,6173,22,4473,1678,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1048,6094,20,4209,1865,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1049,5988,19,3948,2021,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1050,5896,16,3707,2173,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1051,5816,11,3478,2327,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1052,5749,11,3249,2489,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1053,5682,11,3050,2621,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1054,5634,10,2863,2761,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1055,5574,10,2640,2924,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1056,5515,10,2451,3054,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1057,5465,10,2266,3189,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1058,5422,10,2099,3313,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1059,5377,10,1927,3440,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1060,5339,10,1783,3546,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1061,5299,10,1624,3665,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1062,5273,10,1508,3755,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1063,5250,10,1406,3834,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1064,5221,9,1295,3917,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1065,5195,9,1185,4001,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1066,5168,9,1076,4083,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1067,5147,9,999,4139,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1068,5126,9,903,4214,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1069,5110,9,830,4271,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1070,5098,9,780,4309,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1071,5085,9,711,4365,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1072,5074,9,633,4432,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1073,5066,9,584,4473,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1074,5052,9,518,4525,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1075,5042,9,461,4572,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1076,5031,9,413,4609,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1077,5026,9,376,4641,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1078,5018,8,340,4670,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1079,5011,8,307,4696,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1080,5003,8,274,4721,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1081,4997,8,248,4741,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1082,4993,8,224,4761,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1083,4991,8,209,4774,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1084,4988,8,190,4790,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1085,4984,8,173,4803,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1086,4980,8,147,4825,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1087,4980,8,138,4834,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1088,4979,8,123,4848,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1089,4975,8,108,4859,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1090,4971,8,98,4865,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1091,4970,8,89,4873,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1092,4969,8,81,4880,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1093,4969,8,75,4886,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1094,4964,8,62,4894,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1095,4964,8,57,4899,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1096,4963,8,52,4903,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1097,4961,8,43,4910,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1098,4961,8,40,4913,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1099,4961,8,39,4914,10000.0,0.1,0.5,28.0,0.02,0.0,11.0
1100,10000,8958,1042,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1101,10000,8857,1143,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1102,10000,8715,1285,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1103,10000,8551,1449,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1104,10000,8337,1663,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1105,9998,8128,1870,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1106,9995,7882,2113,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1107,9989,7605,2384,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1108,9979,7327,2652,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1109,9967,6954,3013,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1110,9950,6581,3369,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1111,9925,6156,3769,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1112,9891,5758,4133,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1113,9845,5315,4530,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1114,9791,4871,4920,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1115,9731,4450,5281,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1116,9681,3963,5718,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1117,9621,3519,6102,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1118,9542,3121,6421,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1119,9469,2750,6719,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1120,9366,2396,6970,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1121,9270,2035,7235,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1122,9159,1736,7423,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1123,9034,1436,7598,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1124,8945,1197,7748,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1125,8811,1013,7798,0,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1126,8713,820,7892,1,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1127,8566,672,7891,3,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1128,8436,550,7881,5,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1129,8284,424,7847,13,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1130,8126,334,7772,20,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1131,7973,263,7677,33,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1132,7839,219,7561,59,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1133,7703,188,7413,102,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1134,7575,150,7278,147,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1135,7439,124,7100,215,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1136,7286,102,6881,303,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1137,7146,84,6661,401,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1138,7025,72,6446,507,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1139,6900,58,6219,623,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1140,6792,42,5998,752,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1141,6670,31,5746,893,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1142,6582,29,5521,1032,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1143,6470,25,5261,1184,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1144,6367,24,4985,1358,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1145,6272,20,4720,1532,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1146,6191,19,4483,1689,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1147,6095,18,4204,1873,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1148,6014,16,3958,2040,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1149,5934,12,3732,2190,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1150,5865,11,3504,2350,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1151,5811,9,3293,2509,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1152,5751,8,3073,2670,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1153,5689,7,2849,2833,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1154,5628,5,2622,3001,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1155,5576,5,2424,3147,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1156,5532,5,2241,3286,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1157,5477,5,2052,3420,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1158,5439,5,1902,3532,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1159,5390,4,1736,3650,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1160,5359,4,1602,3753,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1161,5328,4,1458,3866,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1162,5296,4,1345,3947,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1163,5264,4,1204,4056,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1164,5233,4,1092,4137,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1165,5210,4,986,4220,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1166,5182,4,912,4266,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1167,5162,4,841,4317,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1168,5151,4,773,4374,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1169,5134,4,708,4422,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1170,5114,4,637,4473,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1171,5101,4,568,4529,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1172,5094,4,514,4576,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1173,5085,4,466,4615,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1174,5074,4,407,4663,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1175,5065,4,368,4693,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1176,5060,4,337,4719,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1177,5054,4,291,4759,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1178,5049,4,268,4777,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1179,5044,4,234,4806,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1180,5039,4,215,4820,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1181,5035,4,196,4835,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1182,5030,4,169,4857,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1183,5028,4,151,4873,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1184,5026,4,138,4884,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1185,5024,4,120,4900,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1186,5022,4,106,4912,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1187,5020,4,96,4920,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1188,5018,4,85,4929,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1189,5016,4,74,4938,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1190,5015,4,69,4942,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1191,5014,4,65,4945,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1192,5012,4,60,4948,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1193,5012,4,55,4953,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1194,5008,4,48,4956,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1195,5008,4,45,4959,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1196,5008,4,39,4965,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1197,5008,4,37,4967,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1198,5006,4,34,4968,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1199,5005,4,30,4971,10000.0,0.1,0.5,28.0,0.02,0.0,12.0
1200,10000,9025,975,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1201,10000,8922,1078,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1202,10000,8812,1188,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1203,10000,8701,1299,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1204,10000,8546,1454,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1205,10000,8357,1643,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1206,9998,8135,1863,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1207,9994,7884,2110,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1208,9984,7579,2405,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1209,9972,7194,2778,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1210,9952,6837,3115,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1211,9928,6485,3443,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1212,9898,6060,3838,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1213,9860,5660,4200,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1214,9813,5218,4595,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1215,9772,4760,5012,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1216,9709,4304,5405,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1217,9649,3837,5812,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1218,9586,3450,6136,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1219,9514,3067,6447,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1220,9414,2674,6740,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1221,9311,2352,6959,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1222,9211,2043,7168,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1223,9098,1753,7345,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1224,8994,1526,7468,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1225,8872,1294,7578,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1226,8755,1080,7675,0,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1227,8617,894,7722,1,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1228,8496,763,7731,2,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1229,8357,622,7731,4,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1230,8246,511,7726,9,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1231,8124,440,7667,17,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1232,7989,352,7600,37,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1233,7850,288,7488,74,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1234,7714,234,7364,116,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1235,7564,191,7209,164,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1236,7431,158,7046,227,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1237,7289,139,6849,301,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1238,7141,116,6635,390,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1239,7006,98,6406,502,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1240,6875,83,6167,625,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1241,6759,74,5916,769,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1242,6614,66,5627,921,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1243,6520,59,5380,1081,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1244,6439,52,5126,1261,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1245,6339,43,4878,1418,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1246,6263,39,4628,1596,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1247,6161,32,4345,1784,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1248,6067,29,4095,1943,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1249,5979,27,3856,2096,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1250,5889,24,3602,2263,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1251,5811,23,3380,2408,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1252,5747,22,3166,2559,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1253,5687,21,2960,2706,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1254,5629,19,2746,2864,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1255,5575,18,2558,2999,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1256,5531,18,2379,3134,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1257,5487,18,2211,3258,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1258,5452,17,2060,3375,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1259,5409,17,1921,3471,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1260,5380,17,1776,3587,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1261,5348,17,1647,3684,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1262,5321,16,1530,3775,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1263,5290,16,1396,3878,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1264,5260,15,1277,3968,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1265,5244,15,1170,4059,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1266,5220,14,1065,4141,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1267,5195,14,961,4220,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1268,5175,13,872,4290,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1269,5156,13,795,4348,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1270,5137,13,729,4395,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1271,5120,12,673,4435,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1272,5108,12,619,4477,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1273,5096,12,564,4520,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1274,5089,12,512,4565,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1275,5077,12,467,4598,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1276,5067,12,423,4632,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1277,5059,12,386,4661,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1278,5052,12,350,4690,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1279,5044,12,318,4714,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1280,5041,12,283,4746,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1281,5034,12,261,4761,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1282,5029,12,226,4791,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1283,5022,12,202,4808,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1284,5016,12,178,4826,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1285,5012,12,160,4840,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1286,5009,12,143,4854,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1287,5004,12,128,4864,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1288,5002,12,114,4876,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1289,4998,12,101,4885,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1290,4996,12,92,4892,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1291,4993,12,83,4898,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1292,4991,12,74,4905,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1293,4989,12,66,4911,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1294,4986,12,57,4917,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1295,4986,12,49,4925,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1296,4985,12,44,4929,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1297,4985,12,41,4932,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1298,4984,12,37,4935,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1299,4984,12,36,4936,10000.0,0.1,0.5,28.0,0.02,0.0,13.0
1300,10000,9017,983,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1301,10000,8925,1075,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1302,10000,8822,1178,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1303,9999,8713,1286,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1304,9999,8556,1443,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1305,9999,8363,1636,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1306,9998,8148,1850,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1307,9995,7925,2070,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1308,9992,7609,2383,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1309,9980,7320,2660,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1310,9958,6964,2994,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1311,9932,6578,3354,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1312,9899,6125,3774,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1313,9861,5705,4156,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1314,9825,5267,4558,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1315,9783,4804,4979,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1316,9738,4364,5374,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1317,9679,3888,5791,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1318,9626,3440,6186,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1319,9540,3047,6493,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1320,9456,2683,6773,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1321,9382,2362,7020,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1322,9293,2022,7271,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1323,9190,1760,7430,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1324,9089,1513,7576,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1325,8974,1309,7665,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1326,8834,1097,7737,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1327,8714,904,7810,0,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1328,8580,752,7826,2,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
1329,8425,643,7774,8,10000.0,0.1,0.5,28.0,0.02,0.0,14.0
